grant_id,Title,Donations Standard deviation,Variety of tokens,Variety of chain,Variety of days,Votes,Total raised
81,Decentralize Data NOW! Cat Her,0.0,1,1,1,2,0.0
58,Ironbelly - Grin mobile wallet,0.0,1,1,1,1,1.0
87,Kitsune-Wallet,0.0,1,1,1,1,1.0
141,MetaMoneyMarket,0.0,1,1,1,1,1.0
147,Trinity - Ethereum 2.0 client,0.0,1,1,1,1,1.0
206,PopLocker,0.0,1,1,1,1,1.0
267,SUMA - defi interest rate deri,0.0,1,1,1,1,1.0
341,KnownOrigin.io <> ART DAO,0.0,1,1,1,1,1.0
345,CoinJournal - Cryptocurrency N,0.0,1,1,1,1,1.0
348,EtherLoans - undercollateraliz,0.0,1,1,1,1,1.0
370,LTokens: Solving the paradox b,0.0,1,1,1,1,1.0
464,Lend and borrow Ethereum ERC-7,0.0,1,1,1,1,1.0
588,Atstake: A marketplace for any,0.0,1,1,1,1,1.0
688,TokenSmart,0.0,1,1,1,1,1.0
702,FH for #DigitalVsCovid Donatio,0.0,1,1,1,1,1.0
1266,The Giving Block - Making Cryp,0.0,1,1,1,1,1.0
1684,Virtual Reset,0.0,1,1,1,1,1.0
1751,CryptoChicks Hatchery,0.0,1,1,1,1,1.0
2212,DeFi Lab,0.0,1,1,1,1,1.0
2279,PoolTogether,0.0,1,1,1,1,1.0
2414,994.eth,0.0,1,1,1,1,1.0
2783,Dystopia Labs - IRL Summit & H,0.0,1,1,1,1,1.0
2959,Designing Gender Diversity in,0.0,1,1,1,1,1.0
3378,Bake My Token - Create your Et,0.0,1,1,1,1,1.0
3525,Flash3,0.0,1,1,1,1,1.0
4287,ZK Chat and Guild System in Da,0.0,1,1,1,1,1.0
4349,PLANET EARTH DAO - PLANETARY C,0.0,1,1,1,1,1.0
4382,"Miso - naming, identity, micro",0.0,1,1,1,1,1.0
4628,Project Solidarity,0.0,1,1,1,1,1.0
4768,SD-Cloud,0.0,1,1,1,1,1.0
4842,Open Source Window Mount Energ,0.0,1,1,1,1,1.0
4927,Unchained Music,0.0,1,1,1,1,1.0
4943,Engagemint,0.0,1,1,1,1,1.0
5898,Wisdom Wizards: Decentralized,0.0,1,1,1,1,1.0
5936,Web3 Library,0.0,1,1,1,1,1.0
5979,RTS + On-Chain Governance - Le,0.0,1,1,1,1,1.0
6077,Stitchia Network - The Sustain,0.0,1,1,1,1,1.0
6121,The V01D: A Nodal Creative Stu,0.0,1,1,1,1,1.0
6123,"LZero, the one-stop shop for a",0.0,1,1,1,1,1.0
6132,Agency Oakland,0.0,1,1,1,1,1.0
6213,ChainIDE- A web-based multicha,0.0,1,1,1,1,1.0
6519,NFTverse,0.0,1,1,1,1,1.0
6745,MadGum,0.0,1,1,1,1,1.0
6866,Building Out Blockchain for th,0.0,1,1,1,1,1.0
7090,Clone.Tools - Open Source 3D T,0.0,1,1,1,1,1.0
7184,GoFanz app - First move-to-ear,0.0,1,1,1,1,1.0
7258,Solarpunk Pfps,0.0,1,1,1,1,1.0
7355,Adicia-Metaverse,0.0,1,1,1,1,1.0
7556,"the THING , a Web3 DApp for De",0.0,1,1,1,1,1.0
7589,SENSE MUSIC RELEASE CLUB,0.0,1,1,1,1,1.0
7665,NFT Pinas - NFT Marketplace bu,0.0,1,1,1,1,1.0
7719,Synchronizing Google Calendar,0.0,1,1,1,1,1.0
7750,Tubby Lending,0.0,1,1,1,1,1.0
7825,Eden Blockchain,0.0,1,1,1,1,1.0
6758,Hashbon Pass,0.0,1,1,1,1,1.0001
7205,Crystalize,0.0,1,1,1,1,1.0001
7738,Kairos : Blockchain for studen,0.0,1,1,1,1,1.0001
6222,"Shorum - A tool for curators,",0.0,1,1,1,1,1.000116075
6437,beoble,0.0,1,1,1,1,1.000116075
4068,Nil DAO,0.0,1,1,1,1,1.00025226
6129,The Hidden Genius Project,0.0,1,1,1,1,1.00025226
6133,The East Oakland Collective,0.0,1,1,1,1,1.00025226
5629,ReadON,0.0,1,1,1,1,1.00028727
530,0xEarth,0.0,1,1,1,1,1.00032812
826,0x-Chan: Design an Ethereum Cr,0.0,1,1,1,1,1.00032812
6658,ThreeOh DAO: The Community Voi,0.0,1,1,1,1,1.00032812
7466,PATICA – the people accelerato,0.0,1,1,1,1,1.00035876
1149,"Via.Eth (Code, Content, Commun",0.0,1,1,1,1,1.0004871199999998
5067,Web3 Frontier Podcast,0.0,1,1,1,1,1.00051073
4367,Foresight Institute Longevity,0.0,1,1,1,1,1.00054367
7509,Crypto Zone or Country by Self,0.0,1,1,1,1,1.0008329799999998
7653,UNDR1ROOF WEB3 FOR THE HOMELES,0.0,1,1,1,1,1.0009655999999998
6742,Sybil Detection On-Chain Analy,0.0,1,1,1,1,1.0010104999999998
3926,ChainBreaker Podcast,0.0,1,1,1,1,1.001020375
4945,Open Longevity Book: translati,0.0,1,1,1,1,1.001122605
4950,Deathless Web3 Decentralized B,0.0,1,1,1,1,1.001122605
6195,ecoToken Methane Reduction Pro,0.0,1,1,1,1,1.0036416
3981,Stake News - Identify Fake New,0.0,1,1,1,1,1.0041080000000002
629,Dev Protocol,0.0,1,1,1,1,1.0093648000000002
4167,Cherubs DAO - Crypto for Cause,0.0,1,1,1,1,1.0099999999999998
303,Daohaus/Pokemol,0.0,1,1,1,1,1.01
522,Support the 🌟  Community Curre,0.0,1,1,1,1,1.01
1325,Kolektivo: Regenerative econom,0.0,1,1,1,1,1.01
6203,daopanel- Tools for Delegates,0.0,1,1,1,1,1.01
22,fuzz geth and Parity for EVM c,0.0,1,1,1,1,1.0121472
15,Whiteblock Testing,0.0,1,1,1,1,1.0122400000000005
17,Implement support for asyncio,0.0,1,1,1,1,1.0122400000000005
7527,Barterchain - bridging the old,0.0,1,1,1,1,1.0122400000000005
860,ERC20 index,0.0,1,1,1,1,1.01347125
3278,MatrixETF - The Next Generatio,0.0,1,1,1,1,1.02
5129,Jellyfish DAO - The Longevity,0.0,1,1,1,1,1.0268160000000002
6737,Meteor Dao - AI art creation p,0.0,1,1,1,1,1.0294578
118,Decentralized Society - Public,0.0,1,1,1,1,1.05
6127,Gaia - Funding carbon removal,0.0,1,1,1,1,1.05
5535,allchains_xyz,0.0,1,1,1,1,1.060455
7264,Agartha -- A DAO to create Sol,0.0,1,1,1,1,1.060455
5023,Held Collective,0.0,1,1,1,1,1.067742
5140,Migrants NFT,0.0,1,1,1,1,1.067742
5364,DANK RANK,0.0,1,1,1,1,1.067742
5367,DAOistry - a researched guide,0.0,1,1,1,1,1.067742
1228,BuidlIn  :  A rust guide for w,0.0,1,1,1,1,1.09145925
1360,soliditydeveloper.com,0.0,1,1,1,1,1.09145925
7192,IMCODING-Offer interactive blo,0.0,1,1,1,1,1.09145925
270,Decentralized Science,0.0,1,1,1,1,1.1
634,LikeCoin - Republic of Liker L,0.0,1,1,1,1,1.1
1064,Opyn Monitor,0.0,1,1,1,1,1.1
1143,Frame: Privacy Focused Native,0.0,1,1,1,1,1.1
1321,BBFT Podcast Show - Season2,0.0,1,1,1,1,1.1
2919,Gitcoin Governance Moderation,0.0,1,1,1,1,1.1
3133,Li.Finance - Cross-Chain Bridg,0.0,1,1,1,1,1.1
3576,Uniswap V3 Options,0.0,1,1,1,1,1.1
5105,The Decentralized Science Comm,0.0,1,1,1,1,1.1
6044,NiftyConnect Protocol,0.0,1,1,1,1,1.1
7513,THE CASE FOR SUBSTANTIVE FUTUR,0.0,1,1,1,1,1.1
101,Geon App: Augmented Reality Ap,0.0,1,1,1,1,1.1000000000000003
584,88mph,0.0,1,1,1,1,1.1000000000000003
1051,✨ MintGate - Token Gated NFTs,0.0,1,1,1,1,1.1000000000000003
1736,VoskCoin Youtube - Ethereum Ed,0.0,1,1,1,1,1.1000000000000003
1760,Rally.io - Social Tokens for C,0.0,1,1,1,1,1.1000000000000003
2010,Nifty Taxi,0.0,1,1,1,1,1.1000000000000003
2135,MentalPunks | Preserving Scien,0.0,1,1,1,1,1.1000000000000003
2157,BaoBoard,0.0,1,1,1,1,1.1000000000000003
7009,w3auth - Integrate w3auth for,0.0,1,1,1,1,1.1000000000000003
233,EthereumETL,0.0,1,1,1,1,1.126086
83,POA Network Community Manageme,0.0,1,1,1,1,1.13158825
5836,Go Green Drink Clean,0.0,1,1,1,1,1.145921
6410,Educational DeFi Tutorials - T,0.0,1,1,1,1,1.1538345
7521,Web3 For All,0.0,1,1,1,1,1.19754
196,Ethereum DAO game,0.0,1,1,1,1,1.2
441,BEACH,0.0,1,1,1,1,1.2
4903,Humanitarian Aid: Hope for Ukr,0.0,1,1,1,1,1.2420643791989572
4904,Humanitarian Aid: Ukraine Chil,0.0,1,1,1,1,1.2420643791989572
4984,CARE Ukraine Crisis Fund,0.0,1,1,1,1,1.2420643791989572
4990,UkraineTakeShelter.com - Conne,0.0,1,1,1,1,1.2420643791989572
4994,Project HOPE Ukraine Fund,0.0,1,1,1,1,1.2420643791989572
4996,International Medical Corps Uk,0.0,1,1,1,1,1.2420643791989572
4997,SOS Children's Villages Ukrain,0.0,1,1,1,1,1.2420643791989572
5000,Committee to Protect Journalis,0.0,1,1,1,1,1.2420643791989572
5002,Global Fund For Children Ukrai,0.0,1,1,1,1,1.2420643791989572
5085,Good360 Ukraine Fund,0.0,1,1,1,1,1.2420643791989572
5087,International Fund for Animal,0.0,1,1,1,1,1.2420643791989572
5100,World Central Kitchen Ukraine,0.0,1,1,1,1,1.2420643791989572
5101,Lawyers For Good Government Uk,0.0,1,1,1,1,1.2420643791989572
5102,ActionAid USA Ukraine Fund,0.0,1,1,1,1,1.2420643791989572
5103,Four Paws USA Ukraine Fund,0.0,1,1,1,1,1.2420643791989572
5234,World of Connections NGO- Huma,0.0,1,1,1,1,1.2420643791989572
5356,EmployUkraine,0.0,1,1,1,1,1.2420643791989572
5415,PoignART,0.0,1,1,1,1,1.2420643791989572
5454,The Kyiv Independent - help in,0.0,1,1,1,1,1.2420643791989572
6326,Hash Space: The DeFi Explorer,0.0,1,1,1,1,1.253164
4130,Ricardian Fabric,0.0,1,1,1,1,1.29200625
113,Gitcoin Moderation Tools,0.0,1,1,1,1,1.319935
123,Gitcoin Product Development Gr,0.0,1,1,1,1,1.319935
3126,Blocklatina,0.0,1,1,1,1,1.42366
4836,D3C | Resources for the Decent,0.0,1,1,1,1,1.42366
4953,WGMI - Putting the We in Web3,0.0,1,1,1,1,1.42366
7709,Global-Chem: A Dictionary of C,0.0,1,1,1,1,1.42813
681,FlowStake - Activity Staking B,0.0,1,1,1,1,1.45566
1826,Token Attestation: Proof of Ow,0.0,1,1,1,1,1.45566
4790,Unlocking decentralised subscr,0.0,1,1,1,1,1.46582
7052,GUMMYS WEB3 TV,0.0,1,1,1,1,1.4668800000000002
5995,Quest3,0.0,1,1,1,1,1.5
7657,Trooper - Connecting gaming to,0.0,1,1,1,1,1.5
7730,DroppingNow.io - An ENS Dutch,0.0,1,1,1,1,1.5
96,GrinSwap - cross chain atomic,0.0,1,1,1,1,1.5000000000000002
620,Mintbase Self Funded,0.0,1,1,1,1,1.539111
1299,karbonbased shitposting,0.0,1,1,1,1,1.539111
1541,Keep3r.live,0.0,1,1,1,1,1.539111
2807,BDI live,0.0,1,1,1,1,1.539111
3425,t3rm.dev,0.0,1,1,1,1,1.539111
6581,askNFTY | NFT Portfolio Tracke,0.0,1,1,1,1,1.566455
1589,Constellation,0.0,1,1,1,1,1.82674
966,BIPOC Artist Fellowship,0.0,1,1,1,1,1.86182
2825,WEB 3.0 IN AFRICA,0.0,1,1,1,1,1.86182
6276,Traditional Dream Factory,0.016704274999999907,1,2,2,2,1.99482575
1863,CryptoSheinix Community,0.0,1,1,2,2,2.0
7925,UPDAO,0.0,2,1,2,2,2.0
211,Trust Graphic Novel & Motion C,0.0,1,1,1,1,2.0
350,BLlOCKCHAIN & DEFI IN AFRICAN,0.0,1,1,1,1,2.0
528,Mix.eth - A portfolio tracker,0.0,1,1,1,1,2.0
2688,The Travel Open Protocols Fund,0.0,1,1,1,1,2.0
2836,DIGIFIZZY: A native web3 metav,0.0,1,1,1,1,2.0
3274,"Ethereum Layer 2  Bankless, Fa",0.0,1,1,1,1,2.0
3511,ETHTalk,0.0,1,1,1,1,2.0
3627,Free ENS - Register Ethereum [,0.0,1,1,1,1,2.0
3760,Whonix - Anonymous Operating S,0.0,1,1,1,1,2.0
4052,Defor DeFi aggregator that eve,0.0,1,1,1,1,2.0
4304,Minimum Viable Salaries for sc,0.0,1,1,1,1,2.0
4687,🎙️ 🧳 Web3 in Travel Podcast,0.0,1,1,1,1,2.0
4942,Real-time gasless transactions,0.0,1,1,1,1,2.0
5148,Codeless Conduct,0.0,1,1,1,1,2.0
5555,Global support system for citi,0.0,1,1,1,1,2.0
6168,CryptoUK,0.0,1,1,1,1,2.0
6215,Creating the Learning DAO for,0.0,1,1,1,1,2.0
6308,SECUR3 - Decentralised 2FA for,0.0,1,1,1,1,2.0
6382,Injecting Mental Fitness in We,0.0,1,1,1,1,2.0
6467,Open Graph Benchmark Interchai,0.0,1,1,1,1,2.0
6752,Prophet Protocol,0.0,1,1,1,1,2.0
7249,Metagen DAO,0.0,1,1,1,1,2.0
7279,Sigmate- User based NFT inform,0.0,1,1,1,1,2.0
7317,Haon Earth - It pays to be sus,0.0,1,1,1,1,2.0
7364,Shardable Scientific N-Dimensi,0.0,1,1,1,1,2.0
7625,Yeet: A community of practice,0.0,1,1,1,1,2.0
7670,PFOF market on Aurora RPC leve,0.0,1,1,1,1,2.0
7699,Identity Management Protocol,0.0,1,1,1,1,2.0
7766,CooperDB (Relational Database,0.0,1,1,1,1,2.0
7856,SOURC3: building the Web3 way.,0.0,1,1,1,1,2.0
6544,Educational Play to Earn Grant,3.097000000007455e-05,1,2,1,2,2.0005126
7007,The Surfer Investor Community,0.0003616149999998708,1,1,2,2,2.00129777
26,Peepeth: social network for a,0.0006547975000001371,2,1,2,2,2.0013095950000004
241,Zero Collateral,0.0006547975000001371,2,2,2,2,2.0013095950000004
7666,Planet.Health: exploratory inc,0.0011170000000000346,2,2,2,2,2.002234
2775,DAS｜ Decentralized ‍Account ‍S,0.0,1,1,1,2,2.0026654200000005
2235,SimpleFi,0.002956799999999926,2,2,2,2,2.0061712
2479,Solidarity: Decentralized fina,2.8900000000053883e-05,1,1,2,2,2.0081582000000004
287,Dessert Dai,0.004999999999999893,2,2,2,2,2.01
7977,DOM – unstoppable bank,0.005955940000000215,1,1,1,2,2.0125681200000005
7543,GREED - The unique open-world,0.011608000000000007,2,1,2,2,2.0232159999999997
7577,Nervos.land - NFT village simu,0.011608000000000007,2,1,2,2,2.0232159999999997
6135,Bay Area Mural Program,0.013460000000000027,2,2,2,2,2.02692
7892,Web3 Impact Base - a  platform,0.014376500000000014,2,2,2,2,2.031247
7902,APTOS HUB - Ecosystem for Apto,0.019418837500000008,2,2,2,2,2.039266325
3089,FreeDona- a project which allo,0.0,1,1,1,1,2.040563
3600,UniCast,0.0,1,1,1,1,2.04386413
6061,Angular-web3-starter,0.024999999999999967,2,1,2,2,2.05
7531,Zoo Coin,0.008299179999999906,2,2,2,2,2.06200164
3020,Treasury Strategy for Gitcoin,0.03217399999999998,2,1,2,2,2.064348
550,Interaxis - Whiteboard Videos,0.02123837500000003,1,2,2,2,2.06941925
159,Mask Network - The Portal to t,0.050000000000000044,1,2,2,2,2.1
7587,Litter Token DAO,0.050000000000000044,2,2,2,2,2.1
542,DAOrecords,0.05000000000000021,1,2,2,2,2.1000000000000005
2142,EthBlockArt,0.05000000000000021,1,2,2,2,2.1000000000000005
6362,The Arcade,0.09906525,2,2,2,2,2.1981305
7582,Web3 Sanctuary: Learn Solidity,0.08417425,1,1,1,2,2.2147805
4991,Food for Life Global Ukraine R,0.12103218959947859,2,1,2,2,2.242064379198957
4995,Direct Relief Ukraine Fund,0.12103218959947859,2,2,2,2,2.242064379198957
7863,SPID3R is weaving a W3B of wis,0.13080985000000012,1,2,2,2,2.2689803000000004
7967,Bytekode,0.13168425,1,1,2,2,2.3039315
7608,Deep Work DAO Incubator,0.23586249999999992,2,1,2,2,2.471725
7620,Devcon Bogota Design Community,0.23586250000000003,2,1,2,2,2.471725
622,Spread blockchain knowledge to,0.0,1,1,1,1,2.49282
827,Web 3.0 Arabic,0.0,1,1,1,1,2.49282
949,DAI Para Principiantes,0.0,1,1,1,1,2.49282
1131,Caio Vicentino,0.0,1,1,1,1,2.49282
